user,date,content,user_location
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-12-22 03:41:38+00:00,"https://t.co/6RzIROPd22
Skybags Rubik Polyester 68 Cms Blue Softsided Check-in Luggage (STRUW68EBLU)
https://t.co/kCGsx1MEwB",Bhuj-Kachchh
"{'username': 'aatm_nirbhar_IN', 'id': 4126879213, 'displayname': 'commonMAN', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 11, 4, 18, 54, 28, tzinfo=datetime.timezone.utc), 'followersCount': 44, 'friendsCount': 275, 'statusesCount': 95, 'favouritesCount': 8, 'listedCount': 0, 'mediaCount': 4, 'location': 'India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/661990511893344256/x00Kongl_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-12-21 11:12:34+00:00,@InSkybags do you guys really have 18001022256 till free number as I am trying to reach you guys for a long time. I am having some issue with the product I bought from skybags but unfortunately not able to reach you. Please help me in reaching you guys.,India
"{'username': 'aromastick1', 'id': 1225673055797514242, 'displayname': 'aromastick', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 2, 7, 6, 50, 18, tzinfo=datetime.timezone.utc), 'followersCount': 8, 'friendsCount': 80, 'statusesCount': 14958, 'favouritesCount': 10, 'listedCount': 0, 'mediaCount': 14957, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-12-21 10:04:53+00:00,Skybags Trooper 55 Cms Polycarbonate Blue Hardsided Cabin Luggage https://t.co/Pq1ylTn8xR,
"{'username': 'aromastick1', 'id': 1225673055797514242, 'displayname': 'aromastick', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 2, 7, 6, 50, 18, tzinfo=datetime.timezone.utc), 'followersCount': 8, 'friendsCount': 80, 'statusesCount': 14958, 'favouritesCount': 10, 'listedCount': 0, 'mediaCount': 14957, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-12-21 10:04:41+00:00,Skybags Rubik Polyester 68 Cms Blue Softsided Check-in Luggage (STRUW68EBLU) https://t.co/vhd77zZqsh,
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-12-21 08:44:43+00:00,Skybags Trooper 55 Cms Polycarbonate Blue Hardsided Cabin Luggage https://t.co/SxS6ghpQVP,"Madanpur,Aurangabad,Bihar"
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-12-21 08:44:35+00:00,Skybags Rubik Polyester 68 Cms Blue Softsided Check-in Luggage (STRUW68EBLU) https://t.co/SrrlTeT0WE,"Madanpur,Aurangabad,Bihar"
"{'username': 'IndiaNewsOnlin3', 'id': 1347157496960491521, 'displayname': 'India News Online', 'description': 'We provide you with the latest breaking news and videos straight from the entertainment industry.', 'rawDescription': 'We provide you with the latest breaking news and videos straight from the entertainment industry.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 1, 7, 12, 25, 57, tzinfo=datetime.timezone.utc), 'followersCount': 92, 'friendsCount': 14, 'statusesCount': 79545, 'favouritesCount': 13, 'listedCount': 1, 'mediaCount': 4, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1347157573892411397/SHj-S53l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1347157496960491521/1610022415', 'label': None}",2021-12-21 00:24:02+00:00,Skybags Mint 80 cms Polycarbonate Graphite Hardsided Check-in Luggage https://t.co/fr0qns1gWJ,
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-12-20 21:41:45+00:00,"https://t.co/yUIsv1G9ia
Skybags Trooper 55 Cms Polycarbonate Blue Hardsided Cabin Luggage
https://t.co/tExOt2Ho87",Bhuj-Kachchh
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-12-20 21:41:39+00:00,"https://t.co/6RzIROPd22
Skybags Rubik Polyester 68 Cms Blue Softsided Check-in Luggage (STRUW68EBLU)
https://t.co/qC754iQfFo",Bhuj-Kachchh
"{'username': 'IndiaNewsOnlin3', 'id': 1347157496960491521, 'displayname': 'India News Online', 'description': 'We provide you with the latest breaking news and videos straight from the entertainment industry.', 'rawDescription': 'We provide you with the latest breaking news and videos straight from the entertainment industry.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 1, 7, 12, 25, 57, tzinfo=datetime.timezone.utc), 'followersCount': 92, 'friendsCount': 14, 'statusesCount': 79545, 'favouritesCount': 13, 'listedCount': 1, 'mediaCount': 4, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1347157573892411397/SHj-S53l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1347157496960491521/1610022415', 'label': None}",2021-12-20 20:41:35+00:00,Skybags Cardiff Polyester 63.5 cms Blue Travel Duffle (DFTCAR62EBLU) (DFTCAR62BLU) https://t.co/wq38MioYWT,
"{'username': 'IndiaNewsOnlin3', 'id': 1347157496960491521, 'displayname': 'India News Online', 'description': 'We provide you with the latest breaking news and videos straight from the entertainment industry.', 'rawDescription': 'We provide you with the latest breaking news and videos straight from the entertainment industry.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 1, 7, 12, 25, 57, tzinfo=datetime.timezone.utc), 'followersCount': 92, 'friendsCount': 14, 'statusesCount': 79545, 'favouritesCount': 13, 'listedCount': 1, 'mediaCount': 4, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1347157573892411397/SHj-S53l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1347157496960491521/1610022415', 'label': None}",2021-12-20 19:44:36+00:00,Skybags Mint 67 cms Polycarbonate Turquoise Hardsided Check-in Luggage https://t.co/H7pXI6PMqa,
"{'username': 'TrendzAndDeals', 'id': 1150275613715906560, 'displayname': 'Trends and Deals (Deals 24*7)', 'description': 'One Stop for Best Deals , Discounts and Educational Courses', 'rawDescription': 'One Stop for Best Deals , Discounts and Educational Courses', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 7, 14, 5, 27, 32, tzinfo=datetime.timezone.utc), 'followersCount': 1866, 'friendsCount': 0, 'statusesCount': 16734, 'favouritesCount': 43, 'listedCount': 6, 'mediaCount': 811, 'location': '', 'protected': False, 'linkUrl': 'https://linktr.ee/deals247', 'linkTcourl': 'https://t.co/EugcoEfGm7', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1402196917916897280/bt2WRPj4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1150275613715906560/1623144820', 'label': None}",2021-12-20 19:08:58+00:00,"Skybags Mint 55 cms Polycarbonate Turquoise Hardsided Cabin Luggage (MINT55TTRQ) Rs.2499 @ Amazon           https://t.co/t4WeM3kxVm

Pls RT &amp; Share",
"{'username': 'IndiaNewsOnlin3', 'id': 1347157496960491521, 'displayname': 'India News Online', 'description': 'We provide you with the latest breaking news and videos straight from the entertainment industry.', 'rawDescription': 'We provide you with the latest breaking news and videos straight from the entertainment industry.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 1, 7, 12, 25, 57, tzinfo=datetime.timezone.utc), 'followersCount': 92, 'friendsCount': 14, 'statusesCount': 79545, 'favouritesCount': 13, 'listedCount': 1, 'mediaCount': 4, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1347157573892411397/SHj-S53l_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1347157496960491521/1610022415', 'label': None}",2021-12-20 18:49:13+00:00,Skybags Mint 80 cms Polycarbonate Turquoise Hardsided Check-in Luggage https://t.co/mX333dBNY6,
"{'username': 'getlootdeals1', 'id': 1436699714372599808, 'displayname': 'Get Loot Deals', 'description': '🌟Get Best Online Shopping Loots,Deals & Offer\n🌟 Amazon/Flipkart Shopping Deals\n🌟 Free Recharge Tricks\n🌟 Coupon And Offers\n🌟 Tricks & Freebies\n🌟 & More', 'rawDescription': '🌟Get Best Online Shopping Loots,Deals & Offer\n🌟 Amazon/Flipkart Shopping Deals\n🌟 Free Recharge Tricks\n🌟 Coupon And Offers\n🌟 Tricks & Freebies\n🌟 & More', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 9, 11, 14, 35, 1, tzinfo=datetime.timezone.utc), 'followersCount': 126, 'friendsCount': 169, 'statusesCount': 23698, 'favouritesCount': 43, 'listedCount': 1, 'mediaCount': 3555, 'location': 'India', 'protected': False, 'linkUrl': 'https://linktr.ee/getlootdeals', 'linkTcourl': 'https://t.co/9PSjNxkznt', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1436716408058961929/frEqIo69_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1436699714372599808/1631375247', 'label': None}",2021-12-20 17:43:43+00:00,"*Skybags Rager 06 Orange 47 Cms Casual Backpack @ 699*

https://t.co/63zEJ9T24t

.",India
"{'username': 'ViralOfferIndia', 'id': 1201408588784128001, 'displayname': 'Free Loot deals', 'description': 'Join Our Telegram Channel & Share Friends\n\nTelegram : bit.ly/3azDyt4\n\nWhatsApp : bit.ly/34qyS3M \n   \nSite: Quiz Contest, Freebies and Live Tv', 'rawDescription': 'Join Our Telegram Channel & Share Friends\n\nTelegram : https://t.co/VgQqICRhOJ\n\nWhatsApp : https://t.co/1YM14E10ME \n   \nSite: Quiz Contest, Freebies and Live Tv', 'descriptionUrls': [{'text': 'bit.ly/3azDyt4', 'url': 'http://bit.ly/3azDyt4', 'tcourl': 'https://t.co/VgQqICRhOJ', 'indices': (54, 77)}, {'text': 'bit.ly/34qyS3M', 'url': 'http://bit.ly/34qyS3M', 'tcourl': 'https://t.co/1YM14E10ME', 'indices': (90, 113)}], 'verified': False, 'created': datetime.datetime(2019, 12, 2, 7, 51, 54, tzinfo=datetime.timezone.utc), 'followersCount': 2593, 'friendsCount': 9, 'statusesCount': 41285, 'favouritesCount': 11, 'listedCount': 10, 'mediaCount': 3254, 'location': 'India', 'protected': False, 'linkUrl': 'https://freelootdeals.in', 'linkTcourl': 'https://t.co/W3uieNsg1e', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1234475973522755584/Mj4vg-mM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1201408588784128001/1641182527', 'label': None}",2021-12-20 17:38:57+00:00,"Skybags 47 Cms Casual Backpack @699

 https://t.co/mAQXLJHWhz",India
"{'username': 'amezingdeal1', 'id': 1443095312868864000, 'displayname': 'Daily Deals', 'description': 'Affiliate Disclosure : amezingdeals.com/dd/ Get all the deals offers and promo code fo', 'rawDescription': 'Affiliate Disclosure : https://t.co/SlzxBi3Jdv Get all the deals offers and promo code fo', 'descriptionUrls': [{'text': 'amezingdeals.com/dd/', 'url': 'https://amezingdeals.com/dd/', 'tcourl': 'https://t.co/SlzxBi3Jdv', 'indices': (23, 46)}], 'verified': False, 'created': datetime.datetime(2021, 9, 29, 6, 8, 46, tzinfo=datetime.timezone.utc), 'followersCount': 107, 'friendsCount': 14, 'statusesCount': 11794, 'favouritesCount': 86, 'listedCount': 0, 'mediaCount': 469, 'location': 'India', 'protected': False, 'linkUrl': 'https://linktr.ee/AmezingDeals', 'linkTcourl': 'https://t.co/tlWJZHFerm', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1443097976474275842/mbsYTlMW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1443095312868864000/1632896345', 'label': None}",2021-12-20 17:38:14+00:00,"🌟Skybags 47 Cms Casual Backpack @ ₹699

🔗https://t.co/pVByh6g1eR",India
"{'username': 'xtra_deals', 'id': 1297213254758850562, 'displayname': 'Savers Singh', 'description': 'Best #deals great #discount from #amazon and #flipkart.. #save Xtra xtra_deals. Follow us for #loot products online\nAlso follow on telegram- @xtradeals_xclusive', 'rawDescription': 'Best #deals great #discount from #amazon and #flipkart.. #save Xtra xtra_deals. Follow us for #loot products online\nAlso follow on telegram- @xtradeals_xclusive', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 8, 22, 16, 45, 25, tzinfo=datetime.timezone.utc), 'followersCount': 419, 'friendsCount': 1385, 'statusesCount': 149205, 'favouritesCount': 337, 'listedCount': 7, 'mediaCount': 144080, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1297213661740544000/FyhB_6Rw_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1297213254758850562/1598115304', 'label': None}",2021-12-20 17:37:57+00:00,"Skybags Rager 06 Grey Green 47 Cms Casua
 🔹 Offer price-₹699.00
 🔹 MRP-₹1,698.00
 🔹 You Save: ₹999.00 (59%)
 ✨ Reviews-4.2 out of 5 stars
 ✨ Category- #apparel

https://t.co/XT5fER4h3e #deal #loot https://t.co/mgQHWkNfOb",
"{'username': 'kingsofoffers', 'id': 1312992686635270144, 'displayname': ""King's of offers"", 'description': 'Online Shopping deals/offers from various sites.\nSupport us.\nour telegram channel :👑KINGS OF OFFER - DEALS💸👑\nt.me/KINGSOFOFFER', 'rawDescription': 'Online Shopping deals/offers from various sites.\nSupport us.\nour telegram channel :👑KINGS OF OFFER - DEALS💸👑\nhttps://t.co/aruU7ntyQA', 'descriptionUrls': [{'text': 't.me/KINGSOFOFFER', 'url': 'https://t.me/KINGSOFOFFER', 'tcourl': 'https://t.co/aruU7ntyQA', 'indices': (109, 132)}], 'verified': False, 'created': datetime.datetime(2020, 10, 5, 5, 47, 18, tzinfo=datetime.timezone.utc), 'followersCount': 324, 'friendsCount': 982, 'statusesCount': 52652, 'favouritesCount': 262, 'listedCount': 1, 'mediaCount': 93, 'location': '', 'protected': False, 'linkUrl': 'http://kingsofoffer.blogspot.com', 'linkTcourl': 'https://t.co/oWNSa03WVZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1337812975546060800/TUtd_XlA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1312992686635270144/1604122815', 'label': None}",2021-12-20 17:35:14+00:00,"Skybags 47 Cms Casual Backpack  at Rs 699.

https://t.co/huiHmqE6DF",
"{'username': 'ToothlessTweet9', 'id': 871462776924913664, 'displayname': 'Toothless', 'description': '#Deals #Discounts #Offers #Sales', 'rawDescription': '#Deals #Discounts #Offers #Sales', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 6, 4, 20, 24, 51, tzinfo=datetime.timezone.utc), 'followersCount': 1475, 'friendsCount': 246, 'statusesCount': 18496, 'favouritesCount': 1005, 'listedCount': 0, 'mediaCount': 5883, 'location': 'Bengaluru, India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1474389759103430656/YxSpw2P2_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-12-20 17:35:13+00:00,"✅ Steal: Skybags 47 Cms Casual Backpack @699.

https://t.co/haV02zxZd3","Bengaluru, India"
"{'username': 'Mysterydealz', 'id': 1307849715145347073, 'displayname': 'MysteryDealz', 'description': 'Follow me for best deals and loots | Job updates | Tech News | Academics.  \nBackup: @mysterydealz1 \nAll LOOTS:amzn.to/2UIKI8W', 'rawDescription': 'Follow me for best deals and loots | Job updates | Tech News | Academics.  \nBackup: @mysterydealz1 \nAll LOOTS:https://t.co/NnLGMnJU6x', 'descriptionUrls': [{'text': 'amzn.to/2UIKI8W', 'url': 'http://amzn.to/2UIKI8W', 'tcourl': 'https://t.co/NnLGMnJU6x', 'indices': (110, 133)}], 'verified': False, 'created': datetime.datetime(2020, 9, 21, 1, 10, 57, tzinfo=datetime.timezone.utc), 'followersCount': 8548, 'friendsCount': 53, 'statusesCount': 61470, 'favouritesCount': 6576, 'listedCount': 44, 'mediaCount': 2341, 'location': 'EARTH', 'protected': False, 'linkUrl': 'http://mysterydealz.blogspot.com', 'linkTcourl': 'https://t.co/cXFn4tld7I', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1384821937860349953/ay10mdxC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1307849715145347073/1618765889', 'label': None}",2021-12-20 17:34:50+00:00,"Skybags 47 Cms Casual Backpack

 ₹699.

https://t.co/Tinvq4Sps4",EARTH
"{'username': 'go_geetansh', 'id': 1471474024450441216, 'displayname': 'Go Geetansh', 'description': 'Go Geetansh is a blogging website that provides you the best available offers on amazon.', 'rawDescription': 'Go Geetansh is a blogging website that provides you the best available offers on amazon.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 12, 16, 13, 37, 4, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 1, 'statusesCount': 12650, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'linkUrl': 'https://gogeetansh.com/', 'linkTcourl': 'https://t.co/13e3dtHYWn', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1471474821414359040/h6YOOPGV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1471474024450441216/1639663283', 'label': None}",2021-12-20 12:15:12+00:00,Skybags Cardiff Polyester 55 cms Blue Travel Duffle (DFCAR55BLU) https://t.co/9LbSIooHqz,
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-12-20 11:44:47+00:00,Skybags Trooper 55 Cms Polycarbonate Blue Hardsided Cabin Luggage https://t.co/tFC9t2kof7,"Madanpur,Aurangabad,Bihar"
"{'username': 'khd53', 'id': 45756772, 'displayname': 'K M Dutta', 'description': 'Online Marketer', 'rawDescription': 'Online Marketer', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 6, 9, 3, 47, 35, tzinfo=datetime.timezone.utc), 'followersCount': 1774, 'friendsCount': 970, 'statusesCount': 69953, 'favouritesCount': 90, 'listedCount': 67, 'mediaCount': 1872, 'location': 'India', 'protected': False, 'linkUrl': 'https://workfromhomejobs53.blogspot.com/', 'linkTcourl': 'https://t.co/oVPNO4s4XI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/502888258104070144/PSwjgtWs_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/45756772/1398991625', 'label': None}",2021-12-20 07:41:13+00:00,"Shop from the latest collection of trolleys, suitcases and luggage bags from top brands like American Tourister, Skybags and Safari. https://t.co/UzTwMElPGo #amazon #like 
#advertisingandmarketing",India
"{'username': 'amezingdeal1', 'id': 1443095312868864000, 'displayname': 'Daily Deals', 'description': 'Affiliate Disclosure : amezingdeals.com/dd/ Get all the deals offers and promo code fo', 'rawDescription': 'Affiliate Disclosure : https://t.co/SlzxBi3Jdv Get all the deals offers and promo code fo', 'descriptionUrls': [{'text': 'amezingdeals.com/dd/', 'url': 'https://amezingdeals.com/dd/', 'tcourl': 'https://t.co/SlzxBi3Jdv', 'indices': (23, 46)}], 'verified': False, 'created': datetime.datetime(2021, 9, 29, 6, 8, 46, tzinfo=datetime.timezone.utc), 'followersCount': 107, 'friendsCount': 14, 'statusesCount': 11794, 'favouritesCount': 86, 'listedCount': 0, 'mediaCount': 469, 'location': 'India', 'protected': False, 'linkUrl': 'https://linktr.ee/AmezingDeals', 'linkTcourl': 'https://t.co/tlWJZHFerm', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1443097976474275842/mbsYTlMW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1443095312868864000/1632896345', 'label': None}",2021-12-20 07:39:19+00:00,"🌟Footloose by Skybags Lynx 40 cms Red Casual backpack (Lynx) @ ₹344

🔗https://t.co/kgKbUWJQ4M",India
"{'username': 'dutta_mohon', 'id': 1296096939440627713, 'displayname': 'Kishori Mohon Dutta', 'description': 'Social Marketer', 'rawDescription': 'Social Marketer', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 8, 19, 14, 49, 44, tzinfo=datetime.timezone.utc), 'followersCount': 97, 'friendsCount': 233, 'statusesCount': 2528, 'favouritesCount': 8, 'listedCount': 0, 'mediaCount': 61, 'location': 'India', 'protected': False, 'linkUrl': 'https://affiliate-program.amazon.com/phuchan-21', 'linkTcourl': 'https://t.co/v6j9T2dAuM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1298940557109075968/B23M5MV2_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-12-20 07:35:39+00:00,"Shop from the latest collection of trolleys, suitcases and luggage bags from top brands like American Tourister, Skybags and Safari. https://t.co/MV7kOueSZH #amazon #like 
#advertisingandmarketing 22-12",India
"{'username': 'khd53', 'id': 45756772, 'displayname': 'K M Dutta', 'description': 'Online Marketer', 'rawDescription': 'Online Marketer', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 6, 9, 3, 47, 35, tzinfo=datetime.timezone.utc), 'followersCount': 1774, 'friendsCount': 970, 'statusesCount': 69953, 'favouritesCount': 90, 'listedCount': 67, 'mediaCount': 1872, 'location': 'India', 'protected': False, 'linkUrl': 'https://workfromhomejobs53.blogspot.com/', 'linkTcourl': 'https://t.co/oVPNO4s4XI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/502888258104070144/PSwjgtWs_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/45756772/1398991625', 'label': None}",2021-12-20 07:07:28+00:00,"Shop from the latest collection of trolleys, suitcases and luggage bags from top brands like American Tourister, Skybags and Safari.  via @amazon #amazon #like 
#advertisingandmarketing https://t.co/FhbClF32cR",India
"{'username': 'dutta_mohon', 'id': 1296096939440627713, 'displayname': 'Kishori Mohon Dutta', 'description': 'Social Marketer', 'rawDescription': 'Social Marketer', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 8, 19, 14, 49, 44, tzinfo=datetime.timezone.utc), 'followersCount': 97, 'friendsCount': 233, 'statusesCount': 2528, 'favouritesCount': 8, 'listedCount': 0, 'mediaCount': 61, 'location': 'India', 'protected': False, 'linkUrl': 'https://affiliate-program.amazon.com/phuchan-21', 'linkTcourl': 'https://t.co/v6j9T2dAuM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1298940557109075968/B23M5MV2_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-12-20 07:05:33+00:00,"Shop from the latest collection of trolleys, suitcases and luggage bags from top brands like American Tourister, Skybags and Safari. https://t.co/rC3ERtquLb via @amazon",India
