user,date,content,user_location
"{'username': 'ketanwrites', 'id': 108263646, 'displayname': 'Ketan Joshi', 'description': ""Author of 'Three Men on Motorcycles' - Writer - Rider - Traveller - Photographer - Cook - Corporate runaway"", 'rawDescription': ""Author of 'Three Men on Motorcycles' - Writer - Rider - Traveller - Photographer - Cook - Corporate runaway"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 25, 11, 12, 36, tzinfo=datetime.timezone.utc), 'followersCount': 317, 'friendsCount': 1905, 'statusesCount': 2694, 'favouritesCount': 3312, 'listedCount': 4, 'mediaCount': 310, 'location': 'mumbai', 'protected': False, 'linkUrl': 'http://linktr.ee/ketanwrites', 'linkTcourl': 'https://t.co/U8PZvFaQTj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1091760572474032131/32PJJD9f_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/108263646/1549131216', 'label': None}",2021-12-03 04:44:18+00:00,art  mumbai airport  beautiful airport mumbai mumbaiairport art solo solotravel trip airportdiaries skybags skybags motorolaedge pro motorola mumbai maharashtra httpstcoatkirkw q,mumbai
"{'username': 'ketanwrites', 'id': 108263646, 'displayname': 'Ketan Joshi', 'description': ""Author of 'Three Men on Motorcycles' - Writer - Rider - Traveller - Photographer - Cook - Corporate runaway"", 'rawDescription': ""Author of 'Three Men on Motorcycles' - Writer - Rider - Traveller - Photographer - Cook - Corporate runaway"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 25, 11, 12, 36, tzinfo=datetime.timezone.utc), 'followersCount': 317, 'friendsCount': 1905, 'statusesCount': 2694, 'favouritesCount': 3312, 'listedCount': 4, 'mediaCount': 310, 'location': 'mumbai', 'protected': False, 'linkUrl': 'http://linktr.ee/ketanwrites', 'linkTcourl': 'https://t.co/U8PZvFaQTj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1091760572474032131/32PJJD9f_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/108263646/1549131216', 'label': None}",2021-12-03 04:36:54+00:00,  adventure  antarctica odyssey start adventure adventuretime travel travelphotography airport trip solo solotravel skybags skybags motorolaedge pro antarctica mumbai mumbaiairportterminal httpstcozqzrsrkpf,mumbai
"{'username': 'ketanwrites', 'id': 108263646, 'displayname': 'Ketan Joshi', 'description': ""Author of 'Three Men on Motorcycles' - Writer - Rider - Traveller - Photographer - Cook - Corporate runaway"", 'rawDescription': ""Author of 'Three Men on Motorcycles' - Writer - Rider - Traveller - Photographer - Cook - Corporate runaway"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 25, 11, 12, 36, tzinfo=datetime.timezone.utc), 'followersCount': 317, 'friendsCount': 1905, 'statusesCount': 2694, 'favouritesCount': 3312, 'listedCount': 4, 'mediaCount': 310, 'location': 'mumbai', 'protected': False, 'linkUrl': 'http://linktr.ee/ketanwrites', 'linkTcourl': 'https://t.co/U8PZvFaQTj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1091760572474032131/32PJJD9f_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/108263646/1549131216', 'label': None}",2021-12-03 03:42:04+00:00,check  emirate spain skybags terminal chatrapati shivaji terminal mumbai httpstcoe byywelm,mumbai
"{'username': 'ketanwrites', 'id': 108263646, 'displayname': 'Ketan Joshi', 'description': ""Author of 'Three Men on Motorcycles' - Writer - Rider - Traveller - Photographer - Cook - Corporate runaway"", 'rawDescription': ""Author of 'Three Men on Motorcycles' - Writer - Rider - Traveller - Photographer - Cook - Corporate runaway"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 25, 11, 12, 36, tzinfo=datetime.timezone.utc), 'followersCount': 317, 'friendsCount': 1905, 'statusesCount': 2694, 'favouritesCount': 3312, 'listedCount': 4, 'mediaCount': 310, 'location': 'mumbai', 'protected': False, 'linkUrl': 'http://linktr.ee/ketanwrites', 'linkTcourl': 'https://t.co/U8PZvFaQTj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1091760572474032131/32PJJD9f_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/108263646/1549131216', 'label': None}",2021-12-03 03:39:58+00:00,skybags skybags airport antarctica trip terminal chatrapati shivaji terminal mumbai httpstcoj w kecibv,mumbai
"{'username': 'ketanwrites', 'id': 108263646, 'displayname': 'Ketan Joshi', 'description': ""Author of 'Three Men on Motorcycles' - Writer - Rider - Traveller - Photographer - Cook - Corporate runaway"", 'rawDescription': ""Author of 'Three Men on Motorcycles' - Writer - Rider - Traveller - Photographer - Cook - Corporate runaway"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 1, 25, 11, 12, 36, tzinfo=datetime.timezone.utc), 'followersCount': 317, 'friendsCount': 1905, 'statusesCount': 2694, 'favouritesCount': 3312, 'listedCount': 4, 'mediaCount': 310, 'location': 'mumbai', 'protected': False, 'linkUrl': 'http://linktr.ee/ketanwrites', 'linkTcourl': 'https://t.co/U8PZvFaQTj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1091760572474032131/32PJJD9f_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/108263646/1549131216', 'label': None}",2021-12-03 03:37:01+00:00,  adventure skybags antarctica trip taxi mumbai maharashtra httpstcoivnexc  n,mumbai
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-12-02 22:41:19+00:00,httpstcoyuisv g ia skybags trooper cm polycarbonate blue hardsided cabin luggage httpstcotlw qlrd,Bhuj-Kachchh
"{'username': 'InSkybags', 'id': 2315627048, 'displayname': 'Skybags', 'description': 'Sleek and stylish bags for those who are constantly on the move and want to make a style statement!', 'rawDescription': 'Sleek and stylish bags for those who are constantly on the move and want to make a style statement!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 1, 28, 14, 59, 44, tzinfo=datetime.timezone.utc), 'followersCount': 20897, 'friendsCount': 220, 'statusesCount': 3561, 'favouritesCount': 625, 'listedCount': 27, 'mediaCount': 1451, 'location': 'India', 'protected': False, 'linkUrl': 'https://www.myntra.com/skybags', 'linkTcourl': 'https://t.co/DkIS7vsnPF', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1410463819051110400/FrebnTLl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2315627048/1638791436', 'label': None}",2021-12-02 13:42:12+00:00,somewhere  staying  home  following trend slipped isnt     december already tell u   feel   spotifywrapped skybags moveinstyle httpstcoqjypqjh ok,India
"{'username': 'aromastick1', 'id': 1225673055797514242, 'displayname': 'aromastick', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 2, 7, 6, 50, 18, tzinfo=datetime.timezone.utc), 'followersCount': 8, 'friendsCount': 80, 'statusesCount': 14958, 'favouritesCount': 10, 'listedCount': 0, 'mediaCount': 14957, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-12-02 09:04:44+00:00,skybags trooper cm polycarbonate blue hardsided cabin luggage httpstcoqffdlnxlxe,
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-12-02 08:44:25+00:00,skybags trooper cm polycarbonate blue hardsided cabin luggage httpstco leje npvq,"Madanpur,Aurangabad,Bihar"
"{'username': 'couponlap1', 'id': 1444191014701309952, 'displayname': 'Coupon Lap', 'description': 'All #deals #loots #offers', 'rawDescription': 'All #deals #loots #offers', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 10, 2, 6, 42, 52, tzinfo=datetime.timezone.utc), 'followersCount': 634, 'friendsCount': 90, 'statusesCount': 1484, 'favouritesCount': 3, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bangalore', 'protected': False, 'linkUrl': 'https://www.couponlap.in/', 'linkTcourl': 'https://t.co/gsozAHxzHx', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1454659480990326788/BU5l_D-P_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-12-02 08:30:00+00:00,loot amazon amazondeals offer couponlap skybags trooper cm polycarbonate blue httpstcozfdkhg nlt,Bangalore
"{'username': 'InSkybags', 'id': 2315627048, 'displayname': 'Skybags', 'description': 'Sleek and stylish bags for those who are constantly on the move and want to make a style statement!', 'rawDescription': 'Sleek and stylish bags for those who are constantly on the move and want to make a style statement!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 1, 28, 14, 59, 44, tzinfo=datetime.timezone.utc), 'followersCount': 20897, 'friendsCount': 220, 'statusesCount': 3561, 'favouritesCount': 625, 'listedCount': 27, 'mediaCount': 1451, 'location': 'India', 'protected': False, 'linkUrl': 'https://www.myntra.com/skybags', 'linkTcourl': 'https://t.co/DkIS7vsnPF', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1410463819051110400/FrebnTLl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2315627048/1638791436', 'label': None}",2021-12-01 13:21:31+00:00, number   trying  reach  currently enjoying  vacation   stylish companion trooper dnd wanna grab  cool skybags   visit  link httpstcon qhjjcbzh skybags moveinstyle luggage backpack trooper httpstco gx q optj,India
"{'username': '_technoIT_', 'id': 1053735948071010305, 'displayname': 'sourav kumar', 'description': '.. Vlogger\n.. Leaks\n..Amazon Offers\n.. Youtuber ⬇️⬇️\nSubscribe My Youtube Channel :- 👇', 'rawDescription': '.. Vlogger\n.. Leaks\n..Amazon Offers\n.. Youtuber ⬇️⬇️\nSubscribe My Youtube Channel :- 👇', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 10, 20, 19, 53, 22, tzinfo=datetime.timezone.utc), 'followersCount': 50, 'friendsCount': 118, 'statusesCount': 3233, 'favouritesCount': 9315, 'listedCount': 0, 'mediaCount': 1937, 'location': 'Madhya Pradesh, India', 'protected': False, 'linkUrl': 'https://youtube.com/channel/UCLDAOowas1tgxd4aBPf6eIw', 'linkTcourl': 'https://t.co/QGJKwSgMFi', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1412797764522549248/uPDGBAnV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1053735948071010305/1620891286', 'label': None}",2021-12-01 11:25:09+00:00,mover  shaker  bag luggage safari ray polycarbonate httpstcobke kkm u safari ray polycarbonate combo set httpstconnzvossach safari ray polycarbonate httpstcoc pw dyjig skybags mint httpstcoffjlfjokcb,"Madhya Pradesh, India"
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-12-01 10:44:36+00:00,skybags trooper cm polycarbonate blue hardsided cabin luggage httpstcojxtw h g,"Madanpur,Aurangabad,Bihar"
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-12-01 10:41:38+00:00,httpstcoyuisv g ia skybags trooper cm polycarbonate blue hardsided cabin luggage httpstcoxehgz e,Bhuj-Kachchh
"{'username': 'xtra_deals', 'id': 1297213254758850562, 'displayname': 'Savers Singh', 'description': 'Best #deals great #discount from #amazon and #flipkart.. #save Xtra xtra_deals. Follow us for #loot products online\nAlso follow on telegram- @xtradeals_xclusive', 'rawDescription': 'Best #deals great #discount from #amazon and #flipkart.. #save Xtra xtra_deals. Follow us for #loot products online\nAlso follow on telegram- @xtradeals_xclusive', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 8, 22, 16, 45, 25, tzinfo=datetime.timezone.utc), 'followersCount': 419, 'friendsCount': 1385, 'statusesCount': 149205, 'favouritesCount': 337, 'listedCount': 7, 'mediaCount': 144080, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1297213661740544000/FyhB_6Rw_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1297213254758850562/1598115304', 'label': None}",2021-12-01 07:19:47+00:00,skybags brat azure blue cm casual ba offer price mrp  save review   star category apparel httpstcofvfffh guy deal loot httpstcobdyoj qyn,
"{'username': 'Ajnabeiei', 'id': 1389852001333235712, 'displayname': 'security', 'description': 'गुस्ताखी बर्दास्त नही', 'rawDescription': 'गुस्ताखी बर्दास्त नही', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 5, 5, 7, 58, 46, tzinfo=datetime.timezone.utc), 'followersCount': 9, 'friendsCount': 207, 'statusesCount': 249, 'favouritesCount': 221, 'listedCount': 0, 'mediaCount': 4, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1390631288462184453/MwmSTIzj_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-12-01 04:45:44+00:00,andcolorpocket skybags ke showroom k neeche jo sardar ji chabhi bale baithte hain unke pa,
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-11-30 10:42:22+00:00,httpstcoich ukxupd skybags brat azure blue cm casual backpack httpstco chf rlxu,Bhuj-Kachchh
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-11-30 10:42:09+00:00,httpstcoyuisv g ia skybags trooper cm polycarbonate blue hardsided cabin luggage httpstcopmtut gmbk,Bhuj-Kachchh
"{'username': 'AnkitaKatariya4', 'id': 1280440417289252866, 'displayname': 'Ankita Katariya', 'description': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'rawDescription': 'Blogger\nAffiliate marketer \nFreelancer \nLive, love & laugh', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 7, 9, 56, 13, tzinfo=datetime.timezone.utc), 'followersCount': 5, 'friendsCount': 47, 'statusesCount': 13299, 'favouritesCount': 2, 'listedCount': 0, 'mediaCount': 0, 'location': 'Bhuj-Kachchh', 'protected': False, 'linkUrl': 'http://mynews1009.blogspot.com/', 'linkTcourl': 'https://t.co/Lif0lqkgra', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-11-30 10:41:49+00:00,httpstco rziropd skybags rubik polyester cm blue softsided checkin luggage struw eblu httpstcohdsgqfgsye,Bhuj-Kachchh
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-11-30 08:44:55+00:00,skybags brat azure blue cm casual backpack httpstcotyrgae uxx,"Madanpur,Aurangabad,Bihar"
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-11-30 08:44:49+00:00,skybags trooper cm polycarbonate blue hardsided cabin luggage httpstcounvev samw,"Madanpur,Aurangabad,Bihar"
"{'username': 'Abhishe97718622', 'id': 1259280465501945856, 'displayname': 'Abhishek Rao', 'description': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'rawDescription': 'I used to love my old twitter account, then everyone from work found me.  This is my new account', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 10, 0, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14, 'friendsCount': 89, 'statusesCount': 12225, 'favouritesCount': 83, 'listedCount': 0, 'mediaCount': 2, 'location': 'Madanpur,Aurangabad,Bihar', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1259286828898639872/0AkYFBqr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1259280465501945856/1589072720', 'label': None}",2021-11-30 08:44:37+00:00,skybags rubik polyester cm blue softsided checkin luggage struw eblu httpstcolsgfhny wp,"Madanpur,Aurangabad,Bihar"
"{'username': 'aromastick1', 'id': 1225673055797514242, 'displayname': 'aromastick', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 2, 7, 6, 50, 18, tzinfo=datetime.timezone.utc), 'followersCount': 8, 'friendsCount': 80, 'statusesCount': 14958, 'favouritesCount': 10, 'listedCount': 0, 'mediaCount': 14957, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-11-30 08:05:10+00:00,skybags brat azure blue cm casual backpack httpstcoj pphqv hg,
"{'username': 'mvatsava', 'id': 130781133, 'displayname': 'Srivatsava', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 4, 8, 8, 42, 49, tzinfo=datetime.timezone.utc), 'followersCount': 48, 'friendsCount': 169, 'statusesCount': 830, 'favouritesCount': 0, 'listedCount': 2, 'mediaCount': 17, 'location': 'Hyderabad, Telangana', 'protected': False, 'linkUrl': 'https://www.facebook.com/msrivatsava', 'linkTcourl': 'https://t.co/sXtg9M3VM4', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/643322206869549057/4BMzYGMR_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-11-30 05:52:02+00:00,skybags trooper cm polycarbonate blue hardsided checkin luggage httpstcoz cd umiy via amazon commissionsearned buynow shopnow luggage deal offer,"Hyderabad, Telangana"
"{'username': 'Dnyanes74854514', 'id': 1251820093023178752, 'displayname': 'Dnyaneshwar Salunke', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 4, 19, 10, 29, 22, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 17, 'statusesCount': 50, 'favouritesCount': 46, 'listedCount': 0, 'mediaCount': 6, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",2021-11-30 04:59:23+00:00,inskybags skybags,
"{'username': 'mydealsbucket', 'id': 3224929626, 'displayname': 'Mydealsbucket', 'description': 'A Day Without Deals Is a Day Without Sunshine!!!', 'rawDescription': 'A Day Without Deals Is a Day Without Sunshine!!!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 5, 24, 8, 0, 46, tzinfo=datetime.timezone.utc), 'followersCount': 329, 'friendsCount': 5, 'statusesCount': 71457, 'favouritesCount': 44, 'listedCount': 21, 'mediaCount': 3, 'location': 'India', 'protected': False, 'linkUrl': 'http://mydealsbucket.com', 'linkTcourl': 'https://t.co/iRmGYZNgOa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/671213029447491585/u4KR8ypn_normal.png', 'profileBannerUrl': None, 'label': None}",2021-11-30 00:05:50+00:00,amazon buy skybags brat azure blue cm casual backpack  r httpstcoasol cwtdx,India
"{'username': 'dealnloot', 'id': 2957224104, 'displayname': 'Dealnloot', 'description': 'Sharing great shopping deals is our hobby ;)', 'rawDescription': 'Sharing great shopping deals is our hobby ;)', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 1, 3, 12, 36, 27, tzinfo=datetime.timezone.utc), 'followersCount': 752, 'friendsCount': 63, 'statusesCount': 64587, 'favouritesCount': 37, 'listedCount': 42, 'mediaCount': 3281, 'location': 'Chandigarh', 'protected': False, 'linkUrl': 'http://www.dealnloot.com', 'linkTcourl': 'http://t.co/WjNbTlwC6C', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/551356906602639360/X70rITMO_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2957224104/1420289039', 'label': None}",2021-11-29 23:58:13+00:00,amazon buy skybags brat azure blue cm casual backpack  r httpstcofjjcogrrzx,Chandigarh
"{'username': 'OnlineDealTrick', 'id': 4882820186, 'displayname': 'OnlineDealTrick', 'description': 'Find various #tricks like Free Recharge Tricks, #Online #Deals and various types of ways from which you can earn money. Follow Website to Get Instant Alert', 'rawDescription': 'Find various #tricks like Free Recharge Tricks, #Online #Deals and various types of ways from which you can earn money. Follow Website to Get Instant Alert', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 2, 9, 12, 2, 41, tzinfo=datetime.timezone.utc), 'followersCount': 348, 'friendsCount': 37, 'statusesCount': 32407, 'favouritesCount': 5, 'listedCount': 13, 'mediaCount': 31575, 'location': 'Chandigarh, India', 'protected': False, 'linkUrl': 'http://www.onlinedealtrick.com/', 'linkTcourl': 'https://t.co/4PYJR9rO5C', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/712896531016208385/tTrdolZc_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/4882820186/1455019552', 'label': None}",2021-11-29 20:28:48+00:00,amazon buy skybags brat azure blue cm casual backpack  r httpstcoxhjfoo gzk httpstcot k wlxsgg,"Chandigarh, India"
"{'username': 'mydealsbucket', 'id': 3224929626, 'displayname': 'Mydealsbucket', 'description': 'A Day Without Deals Is a Day Without Sunshine!!!', 'rawDescription': 'A Day Without Deals Is a Day Without Sunshine!!!', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2015, 5, 24, 8, 0, 46, tzinfo=datetime.timezone.utc), 'followersCount': 329, 'friendsCount': 5, 'statusesCount': 71457, 'favouritesCount': 44, 'listedCount': 21, 'mediaCount': 3, 'location': 'India', 'protected': False, 'linkUrl': 'http://mydealsbucket.com', 'linkTcourl': 'https://t.co/iRmGYZNgOa', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/671213029447491585/u4KR8ypn_normal.png', 'profileBannerUrl': None, 'label': None}",2021-11-29 20:05:39+00:00,amazon buy skybags brat azure blue cm casual backpack  r httpstcolv ib jvhu,India
